Recurring_Payment_ID,Serial_No,Account_Number,Account_Name,Schedule_Date,Counterparty_Account_Number,Counterparty_Account_Name,Recurring_Payment_Amount,Transfer_Purpose,Frequency,Repeat,Status,Payment_Date,Payment_Result,Payment_Failed_Reason,Channel_Reference_Number,Core_Reference_Number,Partner_Reference_Number
AP210923150820805014033,30,100100022776,rorocky2,20220112,100100022768,rorocky2,19.01,input,D-Daily,30,A-Active,,U-unProcess,,AP210923150820805014033030,,
AP210923151303021018583,21,100100022776,rorocky2,20220103,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583021,,
AP210923151303021018583,22,100100022776,rorocky2,20220104,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583022,,
AP210923151303021018583,23,100100022776,rorocky2,20220105,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583023,,
AP210923151303021018583,24,100100022776,rorocky2,20220106,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583024,,
AP210923151303021018583,25,100100022776,rorocky2,20220107,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583025,,
AP210923151303021018583,26,100100022776,rorocky2,20220108,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583026,,
AP210923151303021018583,27,100100022776,rorocky2,20220109,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583027,,
AP210923151303021018583,28,100100022776,rorocky2,20220110,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583028,,
AP210923151303021018583,29,100100022776,rorocky2,20220111,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583029,,
AP210923151303021018583,30,100100022776,rorocky2,20220112,502237,Bank of Bhutan,20.01,input,D-Daily,30,D-Delete,,U-unProcess,,AP210923151303021018583030,,
AP210924111043638014034,4,100100023687,Dema101,20220107,100100023015,Degio83,1.02,Others,W-Weekly,5,A-Active,,U-unProcess,,AP210924111043638014034004,,
AP210924111043638014034,5,100100023687,Dema101,20220114,100100023015,Degio83,1.02,Others,W-Weekly,5,A-Active,,U-unProcess,,AP210924111043638014034005,,
AP210924111043638014034,6,100100023687,Dema101,20220121,100100023015,Degio83,1.02,Others,W-Weekly,5,A-Active,,U-unProcess,,AP210924111043638014034006,,
AP210924111819494017148,2,100100023687,Dema101,20220118,200200023300,M/s Eco Purpl Power Heating & Accessories58,1.25,Retail,M-Monthly,2,A-Active,20220118,F-Fail,error:request remote interface error : Connect to 10.0.2.165:8085 [/10.0.2.165] failed: Connection refused (Connection refused),AP210924111819494017148002,,AP210924111819494017148002
AP210929092138982011021,2,100100021667,100100021378,20220124,6666666666666,,1.00,Others,M-Monthly,24,D-Delete,,U-unProcess,,AP210929092138982011021002,,
AP210929121506809011857,3,100100030004,Peeka Tashi14,20220109,100100029511,Dhondu Pem9,88.00,Others,W-Weekly,5,D-Delete,,U-unProcess,,AP210929121506809011857003,,
AP210929121506809011857,4,100100030004,Peeka Tashi14,20220116,100100029511,Dhondu Pem9,88.00,Others,W-Weekly,5,D-Delete,,U-unProcess,,AP210929121506809011857004,,
AP210929121506809011857,5,100100030004,Peeka Tashi14,20220123,100100029511,Dhondu Pem9,88.00,Others,W-Weekly,5,D-Delete,,U-unProcess,,AP210929121506809011857005,,
AP210929121841909011135,9,100100030004,Peeka Tashi14,20220103,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135009,,
AP210929121841909011135,10,100100030004,Peeka Tashi14,20220104,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135010,,
AP210929121841909011135,11,100100030004,Peeka Tashi14,20220105,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135011,,
AP210929121841909011135,12,100100030004,Peeka Tashi14,20220106,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135012,,
AP210929121841909011135,13,100100030004,Peeka Tashi14,20220107,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135013,,
AP210929121841909011135,14,100100030004,Peeka Tashi14,20220108,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135014,,
AP210929121841909011135,15,100100030004,Peeka Tashi14,20220109,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135015,,
AP210929121841909011135,16,100100030004,Peeka Tashi14,20220110,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135016,,
AP210929121841909011135,17,100100030004,Peeka Tashi14,20220111,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135017,,
AP210929121841909011135,18,100100030004,Peeka Tashi14,20220112,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135018,,
AP210929121841909011135,19,100100030004,Peeka Tashi14,20220113,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135019,,
AP210929121841909011135,20,100100030004,Peeka Tashi14,20220114,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135020,,
AP210929121841909011135,21,100100030004,Peeka Tashi14,20220115,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135021,,
AP210929121841909011135,22,100100030004,Peeka Tashi14,20220116,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135022,,
AP210929121841909011135,23,100100030004,Peeka Tashi14,20220117,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135023,,
AP210929121841909011135,24,100100030004,Peeka Tashi14,20220118,100780326,,500.00,Others,D-Daily,24,D-Delete,,U-unProcess,,AP210929121841909011135024,,
AP210929122638024019654,7,100100030004,Peeka Tashi14,20220103,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654007,,
AP210929122638024019654,8,100100030004,Peeka Tashi14,20220104,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654008,,
AP210929122638024019654,9,100100030004,Peeka Tashi14,20220105,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654009,,
AP210929122638024019654,10,100100030004,Peeka Tashi14,20220106,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654010,,
AP210929122638024019654,11,100100030004,Peeka Tashi14,20220107,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654011,,
AP210929122638024019654,12,100100030004,Peeka Tashi14,20220108,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654012,,
AP210929122638024019654,13,100100030004,Peeka Tashi14,20220109,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654013,,
AP210929122638024019654,14,100100030004,Peeka Tashi14,20220110,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654014,,
AP210929122638024019654,15,100100030004,Peeka Tashi14,20220111,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654015,,
AP210929122638024019654,16,100100030004,Peeka Tashi14,20220112,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654016,,
AP210929122638024019654,17,100100030004,Peeka Tashi14,20220113,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654017,,
AP210929122638024019654,18,100100030004,Peeka Tashi14,20220114,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654018,,
AP210929122638024019654,19,100100030004,Peeka Tashi14,20220115,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654019,,
AP210929122638024019654,20,100100030004,Peeka Tashi14,20220116,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654020,,
AP210929122638024019654,21,100100030004,Peeka Tashi14,20220117,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654021,,
AP210929122638024019654,22,100100030004,Peeka Tashi14,20220118,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654022,,
AP210929122638024019654,23,100100030004,Peeka Tashi14,20220119,100100029511,Dhondu Pem9,111.00,Family & Friends,D-Daily,23,D-Delete,,U-unProcess,,AP210929122638024019654023,,
AP210929124216046019054,1,100100029800,Lhakpa Tshering Tamang202,20220108,656565656565,,666.00,Others,W-Weekly,3,A-Active,20220122,S-Success,,AP210929124216046019054001,ENS2022010800000454,202208019001
AP210929124216046019054,2,100100029800,Lhakpa Tshering Tamang202,20220115,656565656565,,666.00,Others,W-Weekly,3,A-Active,,U-unProcess,,AP210929124216046019054002,,
AP210929124216046019054,3,100100029800,Lhakpa Tshering Tamang202,20220122,656565656565,,666.00,Others,W-Weekly,3,A-Active,,U-unProcess,,AP210929124216046019054003,,
AP210929132727514011311,1,100100029800,Lhakpa Tshering Tamang202,20220113,868686868686,,55.00,Others,W-Weekly,1,A-Active,,U-unProcess,,AP210929132727514011311001,,
AP210930141917797014122,9,100100029166,rorocky2,20220103,100840297,Bank of Bhutan,35.01,input,D-Daily,10,S-Complete,20211228,S-Success,,AP210930141917797014122009,ENS2022010300000428,136213018806
AP210930141917797014122,10,100100029166,rorocky2,20220104,100840297,Bank of Bhutan,35.01,input,D-Daily,10,S-Complete,20211230,S-Success,,AP210930141917797014122010,ENS2022010400000429,136413018813
AP210924142401673016004,1,100100023687,Dema101,20220120,100100023015,Degio83,1.22,Family & Friends,M-Monthly,5,A-Active,,U-unProcess,,AP210924142401673016004001,,
AP210930213436246018194,1,100100024448,Lhakpa Tshering Tamang200,20220128,100200315,,315.00,Others,W-Weekly,3,A-Active,,U-unProcess,,AP210930213436246018194001,,
AP210929125341033013661,2,100100028263,Dema201,20220128,100200303,,303.00,Fuel,M-Monthly,6,D-Delete,,U-unProcess,,AP210929125341033013661002,,
AP211001074550215018377,1,100100028263,Dema201,20220201,100200350,,350.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211001074550215018377001,,
AP211001104225522016154,1,100100024448,Lhakpa Tshering Tamang200,20220108,100100029570,Dema137,10.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211001104225522016154001,,
AP211002162907276016484,2,100100029950,OC UAT TestName96,20220106,100100022832,OC UAT TestName84,2.00,Family & Friends,W-Weekly,2,S-Complete,20220119,S-Success,,AP211002162907276016484002,ENS2022010600000434,AP211002162907276016484002
AP211001084003534012876,1,100100028263,Dema201,20220130,100100024092,Lhakpa Tshering Tamang118,11.12,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211001084003534012876001,,
AP211005180342733015399,1,100100028263,Dema201,20220113,100100024092,Lhakpa Tshering Tamang118,5.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211005180342733015399001,,
AP211005180421594018711,1,100100028263,Dema201,20220120,100100024092,Lhakpa Tshering Tamang118,9.00,Family & Friends,M-Monthly,6,D-Delete,,U-unProcess,,AP211005180421594018711001,,
AP211005181532963015028,1,100100029538,OC UAT TestName112,20220106,100100022832,OC UAT TestName84,10.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211005181532963015028001,,
AP211006160501161016041,2,100100018608,100100021378,20220105,1258745896352,,25.00,Retail,W-Weekly,4,A-Active,20211231,S-Success,,AP211006160501161016041002,ENS2022010500000438,136515018836
AP211006160501161016041,3,100100018608,100100021378,20220112,1258745896352,,25.00,Retail,W-Weekly,4,A-Active,,U-unProcess,,AP211006160501161016041003,,
AP211006160501161016041,4,100100018608,100100021378,20220119,1258745896352,,25.00,Retail,W-Weekly,4,A-Active,,U-unProcess,,AP211006160501161016041004,,
AP211006153808598013044,7,100100020095,100100021378,20220103,2478135698636,,25.00,Travel,D-Daily,6,S-Complete,20211228,S-Success,,AP211006153808598013044007,ENS2022010300000431,136213018807
AP211022133844061019901,2,200200020695,100100021378,20220106,100100020028,100100021378,1.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211022133844061019901002,,
AP211022133844061019901,3,200200020695,100100021378,20220113,100100020028,100100021378,1.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211022133844061019901003,,
AP211022133844061019901,4,200200020695,100100021378,20220120,100100020028,100100021378,1.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211022133844061019901004,,
AP211022151940244012365,4,200200020695,100100021378,20220103,100100023015,Degio83,1.10,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211022151940244012365004,,
AP211022161225152014536,4,100100023015,Degio83,20220103,123456789,Team A,1.20,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211022161225152014536004,,
AP211022165903911016745,2,100100023015,Degio83,20220106,100100022832,OC UAT TestName84,69.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211022165903911016745002,,
AP211022165903911016745,3,100100023015,Degio83,20220113,100100022832,OC UAT TestName84,69.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211022165903911016745003,,
AP211029094855440019600,2,100100022832,OC UAT TestName84,20220106,100100023411,Degio91,4.00,Family & Friends,W-Weekly,3,A-Active,20220119,S-Success,,AP211029094855440019600002,ENS2022010600000429,AP211029094855440019600002
AP211029094855440019600,3,100100022832,OC UAT TestName84,20220113,100100023411,Degio91,4.00,Family & Friends,W-Weekly,3,A-Active,,U-unProcess,,AP211029094855440019600003,,
AP211101140125949014540,4,200200020695,100100021378,20220103,123456789,Payee1111,100.00,Bill Payment,D-Daily,4,D-Delete,,U-unProcess,,AP211101140125949014540004,,
AP211101142905379011855,4,200200020695,100100021378,20220103,123456789,Payee1111,200.00,Bill Payment,D-Daily,5,D-Delete,,U-unProcess,,AP211101142905379011855004,,
AP211101142905379011855,5,200200020695,100100021378,20220104,123456789,Payee1111,200.00,Bill Payment,D-Daily,5,D-Delete,,U-unProcess,,AP211101142905379011855005,,
AP211101143012108017633,4,200200020695,100100021378,20220103,123456789,Payee1111,300.00,Bill Payment,D-Daily,4,D-Delete,,U-unProcess,,AP211101143012108017633004,,
AP211101160507761018737,2,100100023015,Degio83,20220107,123456789,Team A,100.00,Family & Friends,W-Weekly,2,D-Delete,,U-unProcess,,AP211101160507761018737002,,
AP211101160757943012669,2,100100023015,Degio83,20220107,123456789,Team A,300.00,Family & Friends,W-Weekly,2,D-Delete,,U-unProcess,,AP211101160757943012669002,,
AP211102105154746013131,2,200200020695,100100021378,20220107,123456789123,,200.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211102105154746013131002,,
AP211102105154746013131,3,200200020695,100100021378,20220114,123456789123,,200.00,Others,W-Weekly,3,D-Delete,,U-unProcess,,AP211102105154746013131003,,
AP211102105738605018922,2,200200020695,100100021378,20220107,1234567891234,,100.00,Others,W-Weekly,2,D-Delete,,U-unProcess,,AP211102105738605018922002,,
AP211102163300985011925,1,100100024068,Dema197,20220105,100100029800,Lhakpa Tshering Tamang202,1.33,Family & Friends,W-Weekly,3,A-Active,20211231,S-Success,,AP211102163300985011925001,ENS2022010500000423,AP211102163300985011925001
AP211102163300985011925,2,100100024068,Dema197,20220112,100100029800,Lhakpa Tshering Tamang202,1.33,Family & Friends,W-Weekly,3,A-Active,,U-unProcess,,AP211102163300985011925002,,
AP211102163300985011925,3,100100024068,Dema197,20220119,100100029800,Lhakpa Tshering Tamang202,1.33,Family & Friends,W-Weekly,3,A-Active,,U-unProcess,,AP211102163300985011925003,,
AP211108124447466012784,2,100100030004,Peeka Tashi14,20220131,100100029602,Peeka Tashi15,600.00,Family & Friends,M-Monthly,5,D-Delete,,U-unProcess,,AP211108124447466012784002,,
AP211109114236105012899,2,100100032075,Dhondu Pem1,20220129,100640334,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211109114236105012899002,,
AP211109115049498018138,1,100100029602,Peeka Tashi15,20220112,100100029463,Peeka Tashi2,90.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211109115049498018138001,,
AP211109115207462016909,2,100100029602,Peeka Tashi15,20220131,77721010535001,,80.00,Others,M-Monthly,5,D-Delete,,U-unProcess,,AP211109115207462016909002,,
AP211109120448828016083,2,100100029993,Dhondu Pem15,20220129,100640334,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211109120448828016083002,,
AP211109120547835016852,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,36.00,Family & Friends,W-Weekly,2,D-Delete,,U-unProcess,,AP211109120547835016852002,,
AP211109120716449011633,2,100100029463,Peeka Tashi2,20220105,100640334,,200.00,Others,W-Weekly,2,D-Delete,,U-unProcess,,AP211109120716449011633002,,
AP211109120902266018024,2,100100029463,Peeka Tashi2,20220105,77721010535001,,100.00,Others,W-Weekly,2,D-Delete,,U-unProcess,,AP211109120902266018024002,,
AP211109120940862013951,2,100100032075,Dhondu Pem1,20220129,77721010535001,,400.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211109120940862013951002,,
AP211109121143669015111,2,100100032075,Dhondu Pem1,20220130,110020001146,,500.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211109121143669015111002,,
AP211109121334941018734,2,100100032075,Dhondu Pem1,20220131,5100063196007,,350.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211109121334941018734002,,
AP211109121437172011863,2,100100029610,Dhondu Pem6,20220131,100100030486,Dhondu Pem8,55.00,Family & Friends,M-Monthly,11,D-Delete,,U-unProcess,,AP211109121437172011863002,,
AP211109121834611012004,2,100100030395,Dhondu Pem10,20220129,100640334,,90.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211109121834611012004002,,
AP211109122807236012966,1,100100030004,Peeka Tashi14,20220116,77721010535001,,60.00,Others,D-Daily,1,D-Delete,,U-unProcess,,AP211109122807236012966001,,
AP211109123238435019442,2,100100029463,Peeka Tashi2,20220107,100100030494,Dhondu Pem2,100.00,Family & Friends,W-Weekly,2,D-Delete,,U-unProcess,,AP211109123238435019442002,,
AP211109123348620012350,1,100100029463,Peeka Tashi2,20220128,5100063196007,,100.00,Others,W-Weekly,1,D-Delete,,U-unProcess,,AP211109123348620012350001,,
AP211109123550279013022,2,100100029463,Peeka Tashi2,20220131,110020001146,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211109123550279013022002,,
AP211110112226735011080,4,100100029610,Dhondu Pem6,20220103,100100030486,Dhondu Pem8,22.00,Family & Friends,D-Daily,4,D-Delete,,U-unProcess,,AP211110112226735011080004,,
AP211110113114963015382,2,100100032075,Dhondu Pem1,20220131,100640334,,20.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211110113114963015382002,,
AP211110113120440013986,4,100100029463,Peeka Tashi2,20220103,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986004,,
AP211110113120440013986,5,100100029463,Peeka Tashi2,20220104,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986005,,
AP211110113120440013986,6,100100029463,Peeka Tashi2,20220105,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986006,,
AP211110113120440013986,7,100100029463,Peeka Tashi2,20220106,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986007,,
AP211110113120440013986,8,100100029463,Peeka Tashi2,20220107,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986008,,
AP211110113120440013986,9,100100029463,Peeka Tashi2,20220108,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986009,,
AP211110113120440013986,10,100100029463,Peeka Tashi2,20220109,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986010,,
AP211110113120440013986,11,100100029463,Peeka Tashi2,20220110,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986011,,
AP211110113120440013986,12,100100029463,Peeka Tashi2,20220111,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986012,,
AP211110113120440013986,13,100100029463,Peeka Tashi2,20220112,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986013,,
AP211110113120440013986,14,100100029463,Peeka Tashi2,20220113,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986014,,
AP211110113120440013986,15,100100029463,Peeka Tashi2,20220114,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986015,,
AP211110113120440013986,16,100100029463,Peeka Tashi2,20220115,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986016,,
AP211110113120440013986,17,100100029463,Peeka Tashi2,20220116,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986017,,
AP211110113120440013986,18,100100029463,Peeka Tashi2,20220117,100640334,,3.00,Others,D-Daily,18,D-Delete,,U-unProcess,,AP211110113120440013986018,,
AP211110113320983013913,2,100100030395,Dhondu Pem10,20220107,100100030451,Peeka Tashi10,23.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211110113320983013913002,,
AP211110113320983013913,3,100100030395,Dhondu Pem10,20220114,100100030451,Peeka Tashi10,23.00,Family & Friends,W-Weekly,3,D-Delete,,U-unProcess,,AP211110113320983013913003,,
AP211110114928969018432,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,55.00,Family & Friends,W-Weekly,5,D-Delete,,U-unProcess,,AP211110114928969018432002,,
AP211110114928969018432,3,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,55.00,Family & Friends,W-Weekly,5,D-Delete,,U-unProcess,,AP211110114928969018432003,,
AP211110114928969018432,4,100100029610,Dhondu Pem6,20220121,100100030486,Dhondu Pem8,55.00,Family & Friends,W-Weekly,5,D-Delete,,U-unProcess,,AP211110114928969018432004,,
AP211110114928969018432,5,100100029610,Dhondu Pem6,20220128,100100030486,Dhondu Pem8,55.00,Family & Friends,W-Weekly,5,D-Delete,,U-unProcess,,AP211110114928969018432005,,
AP211117100223590019715,1,100100032075,Dhondu Pem1,20220118,100100029602,Peeka Tashi15,50.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211117100223590019715001,,
AP211117100330009013502,1,100100029602,Peeka Tashi15,20220130,5100063196007,,71.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211117100330009013502001,,
AP211117100635405016682,1,100100029993,Dhondu Pem15,20220112,110020001149,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117100635405016682001,,
AP211117100746313012954,2,100100029610,Dhondu Pem6,20220131,100100029993,Dhondu Pem15,5.00,Family & Friends,M-Monthly,3,D-Delete,,U-unProcess,,AP211117100746313012954002,,
AP211117101111203013037,1,100100030395,Dhondu Pem10,20220121,100640334,,26.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117101111203013037001,,
AP211117101453618012620,1,100100030395,Dhondu Pem10,20220128,77721010535001,,35.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211117101453618012620001,,
AP211117102025443014633,1,100100029993,Dhondu Pem15,20220127,110020001146,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117102025443014633001,,
AP211117102042778019355,1,100100030395,Dhondu Pem10,20220121,110020001146,,100.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117102042778019355001,,
AP211117102145564013027,1,100100030395,Dhondu Pem10,20220112,110020001146,,50.00,Others,W-Weekly,1,D-Delete,,U-unProcess,,AP211117102145564013027001,,
AP211117102157856019088,1,100100029993,Dhondu Pem15,20220127,5100063196007,,200.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117102157856019088001,,
AP211117102307149012942,2,100100030395,Dhondu Pem10,20220201,110020001146,,60.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211117102307149012942002,,
AP211117102405637011398,1,100100029993,Dhondu Pem15,20220127,100100029602,Peeka Tashi15,100.00,Family & Friends,M-Monthly,2,D-Delete,,U-unProcess,,AP211117102405637011398001,,
AP211117102534167016397,1,100100030395,Dhondu Pem10,20220113,5100063196007,,90.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117102534167016397001,,
AP211117103120055013155,1,100100029602,Peeka Tashi15,20220125,100100029463,Peeka Tashi2,80.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117103120055013155001,,
AP211117103530648017415,1,100100029993,Dhondu Pem15,20220127,100640334,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117103530648017415001,,
AP211117103643391012964,1,100100030451,Peeka Tashi10,20220119,100640334,,25.00,Travel,M-Monthly,3,D-Delete,,U-unProcess,,AP211117103643391012964001,,
AP211117104357882012756,1,100100029993,Dhondu Pem15,20220127,100100030004,Peeka Tashi14,100.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117104357882012756001,,
AP211117104519752014026,1,100100029993,Dhondu Pem15,20220126,100100030004,Peeka Tashi14,100.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117104519752014026001,,
AP211117105120639015028,1,100100032075,Dhondu Pem1,20220110,100640334,,15.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117105120639015028001,,
AP211117105333746017251,2,100100032075,Dhondu Pem1,20220201,77721010535001,,30.00,Others,M-Monthly,3,D-Delete,,U-unProcess,,AP211117105333746017251002,,
AP211117105456604015494,2,100100032075,Dhondu Pem1,20220202,110020001146,,25.00,Others,M-Monthly,4,D-Delete,,U-unProcess,,AP211117105456604015494002,,
AP211117110101190016194,2,100100029610,Dhondu Pem6,20220107,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211117110101190016194002,,
AP211117110101190016194,3,100100029610,Dhondu Pem6,20220114,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211117110101190016194003,,
AP211117110101190016194,4,100100029610,Dhondu Pem6,20220121,100100030486,Dhondu Pem8,58.00,Family & Friends,W-Weekly,4,D-Delete,,U-unProcess,,AP211117110101190016194004,,
AP211117111137988014298,1,100100030443,Peeka Tashi11,20220105,100100030004,Peeka Tashi14,"1,000.00",Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117111137988014298001,,
AP211117112046601011006,1,100100029993,Dhondu Pem15,20220110,77721010535001,,100.00,Others,M-Monthly,2,D-Delete,,U-unProcess,,AP211117112046601011006001,,
AP211117112711921016454,1,100100029602,Peeka Tashi15,20220131,100100030395,Dhondu Pem10,70.00,Family & Friends,D-Daily,1,D-Delete,,U-unProcess,,AP211117112711921016454001,,
